0	1.2564771070126E-06
8.33333333333333E-11	1.80422647088159E-06
1.66666666666667E-10	1.39169567707324E-06
2.5E-10	1.14622498760663E-06
3.33333333333333E-10	8.22806872963008E-07
4.16666666666667E-10	8.33712439912002E-07
5E-10	5.37341458617391E-07
5.83333333333333E-10	3.95112170317553E-07
6.66666666666667E-10	5.40389756067331E-07
7.5E-10	5.12724832632479E-07
8.33333333333333E-10	5.01970639209751E-07
9.16666666666667E-10	1.22362336365506E-06
1E-09	8.74736942205712E-07
1.08333333333333E-09	9.64127728474978E-07
1.16666666666667E-09	5.45898282929829E-07
1.25E-09	7.21295570440798E-07
1.33333333333333E-09	2.64585162897021E-07
1.41666666666667E-09	4.29739354917258E-07
1.5E-09	5.19952588521408E-07
1.58333333333333E-09	1.00107547386522E-06
1.66666666666667E-09	8.28332206167969E-07
1.75E-09	1.75187721657E-06
1.83333333333333E-09	1.45052544860045E-06
1.91666666666667E-09	2.32778471988236E-06
2E-09	1.9710983741184E-06
2.08333333333333E-09	2.78821874355436E-06
2.16666666666667E-09	2.13634726362585E-06
2.25E-09	2.09401191782242E-06
2.33333333333333E-09	8.54073057222614E-07
2.41666666666667E-09	6.18736264205554E-07
2.5E-09	5.53452959862406E-07
2.58333333333333E-09	4.85641518230619E-07
2.66666666666667E-09	5.80080205324704E-07
2.75E-09	7.21617348639109E-07
2.83333333333333E-09	1.50129870964766E-06
2.91666666666667E-09	1.67692673158039E-06
3E-09	2.39448724970854E-06
3.08333333333333E-09	1.8524603542006E-06
3.16666666666667E-09	5.6188443575225E-07
3.25E-09	9.63831303995868E-07
3.33333333333333E-09	1.0053826292109E-06
3.41666666666667E-09	9.58688201809564E-07
3.5E-09	8.10328818190153E-07
3.58333333333333E-09	1.20521856413712E-06
3.66666666666667E-09	1.13271405570805E-06
3.75E-09	2.80259203554665E-06
3.83333333333333E-09	3.05006386662975E-06
3.91666666666667E-09	3.52458642997975E-06
4E-09	4.13966464066903E-06
4.08333333333333E-09	3.96512343667398E-06
4.16666666666667E-09	2.54198179498158E-06
4.25E-09	2.39571943521025E-06
4.33333333333333E-09	1.43145731869829E-06
4.41666666666667E-09	5.68337472669207E-07
4.5E-09	3.98581598257236E-07
4.58333333333333E-09	3.8015781397079E-07
4.66666666666667E-09	1.11953719392234E-06
4.75E-09	1.93447579384679E-06
4.83333333333333E-09	1.65846459553904E-06
4.91666666666667E-09	3.00708334672553E-06
5E-09	3.31024940315581E-06
